"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,174,,
"ITA","Italy","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,189,,
"ITA","Italy","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,765.6,,
"ITA","Italy","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,626.4,,
"ITA","Italy","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,626.4,,
"ITA","Italy","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,945,,
"ITA","Italy","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,40.66,,
"JPN","Japan","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,40.58,,
"JPN","Japan","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.28907,,
"JPN","Japan","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,203.3,,
"JPN","Japan","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,202.9,,
"JPN","Japan","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,196.44534,,
"JPN","Japan","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,747.1275,,
"JPN","Japan","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,615.46333,,
"JPN","Japan","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,510.75788,,
"JPN","Japan","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"JPN","Japan","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1736,,
"JPN","Japan","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1736,,
"JPN","Japan","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1736,,
"JPN","Japan","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1736,,
"KOR","Korea","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"KOR","Korea","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"KOR","Korea","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"KOR","Korea","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"KOR","Korea","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,190,,
"KOR","Korea","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,190,,
"KOR","Korea","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,190,,
"KOR","Korea","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"KOR","Korea","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,675.60699,,
"KOR","Korea","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,517.30148,,
"KOR","Korea","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,544.95892,,
"KOR","Korea","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,781.92233,,
"KOR","Korea","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"KOR","Korea","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1520,,
"KOR","Korea","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1520,,
"KOR","Korea","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1520,,
"KOR","Korea","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1440,,
"LUX","Luxembourg","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"LUX","Luxembourg","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"LUX","Luxembourg","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
